1.0,-162.28364142480095
2.0,-200.07501026794432
3.0,-141.6399259204153
4.0,-134.13654751017305
5.0,-111.92091576731619
6.0,-151.85056189935278
7.0,-106.09118889199662
8.0,-135.63534249082588
9.0,-131.38410460269574
10.0,-123.61959894896431
11.0,-147.00856108038835
12.0,-125.64024253345399
13.0,-168.04588732747501
14.0,-125.947450860558
15.0,-136.5958729601106
16.0,-126.48631074345697
17.0,-142.91333389014864
18.0,-142.25031051440783
19.0,-128.64958630460524
20.0,-125.66255798700217
21.0,-121.99468611913889
22.0,-149.3228550256054
23.0,-151.59785643576504
24.0,-145.6541502554204
25.0,-149.6024064140276
26.0,-129.57792838894633
27.0,-127.2068158373584
28.0,-110.60047344806017
29.0,-130.31379403022655
30.0,-135.7839559342781
31.0,-144.94190945026634
32.0,-130.45777928801334
33.0,-122.1406087934159
34.0,-132.67586639853053
35.0,-141.06162387876117
36.0,-99.79076783202615
37.0,-123.39556136348298
38.0,-141.39100098729506
39.0,-122.63017300270937
